Issue #	Year	Source	Section	Original Citation	
67	2014	http://kolonna.mitin.com/?page=books&id=225	ДОСЬЕ РАУЛЯ РУИСА	Рауль Руис. Интервью журналу «Кайе дю синема», перевод Е. Мурашкинцевой	
67	2014	http://kolonna.mitin.com/?page=books&id=225	ДОСЬЕ РАУЛЯ РУИСА	Рауль Руис. О фильме «Обретенное время», перев. Е. Мурашкинцевой	
67	2014	http://kolonna.mitin.com/?page=books&id=225	АРХИВ	Роберт Вальзер. Микрограммы, перевод и предисловие А. Филиппова-Чехова	
67	2014	http://kolonna.mitin.com/?page=books&id=225	АРХИВ	Ханс Хенни Янн. Прозрачная стена, перевод и послесловие Т. Баскаковой	
67	2014	http://kolonna.mitin.com/?page=books&id=225	АРХИВ	Маргерит Дюрас. Сидящий в коридоре, перевод и предисловие А. Воинова	
67	2014	http://kolonna.mitin.com/?page=books&id=225	АРХИВ	Фрэнк О'Хара. Апельсины, перевод и предисловие И. Соколова	
67	2014	http://kolonna.mitin.com/?page=books&id=225	АРХИВ	Эрве Гибер. Из сборника «Мальва-девственник», перевод и предисловие А. Воинова	
67	2014	http://kolonna.mitin.com/?page=books&id=225	АРХИВ	Герард Реве. Благодарный слон и другие рассказы, перевод О. Гришиной	
67	2014	http://kolonna.mitin.com/?page=books&id=225	АРХИВ	Рональд Фирбенк. Когда любят вдовы, перевод С.-Э.Фрейманна	
68	2015	http://kolonna.mitin.com/?page=books&id=238	30 ЛЕТ	Александр Скидан. Слепок циклона	
68	2015	http://kolonna.mitin.com/?page=books&id=238	30 ЛЕТ	Аркадий Драгомощенко. Ужин с приветливыми богами	
68	2015	http://kolonna.mitin.com/?page=books&id=238	НОВОЕ	Эдуард Лукоянов. Надя, Надежда Валентиновна	
68	2015	http://kolonna.mitin.com/?page=books&id=238	НОВОЕ	Александр Маркин. Damnatio ad bestias	
68	2015	http://kolonna.mitin.com/?page=books&id=238	НОВОЕ	Маруся Климова. Тупое и острое	
68	2015	http://kolonna.mitin.com/?page=books&id=238	АРХИВ	Роберт Вальзер. Феликс, пер. А. Филиппова-Чехова	
68	2015	http://kolonna.mitin.com/?page=books&id=238	АРХИВ	Катрин Колом. Чемодан, пер. И. Мельниковой	
68	2015	http://kolonna.mitin.com/?page=books&id=238	АРХИВ	Гленуэй Уэскотт. Визит к Приапу, пер. В. Нугатова	
68	2015	http://kolonna.mitin.com/?page=books&id=238	АРХИВ	Даниэл Даймонд. Восхитительно, пер. В. Нугатова	
68	2015	http://kolonna.mitin.com/?page=books&id=238	PETROLIO	Владимир Лукьянчук. Залежи «Нефти»	
68	2015	http://kolonna.mitin.com/?page=books&id=238	PETROLIO	Пьер Паоло Пазолини. Письмо к Альберто Моравиа. Из романа «Нефть». Роберто Лонги. «От Чимабуэ до Моранди». Фёдор Достоевский. «Братья Карамазовы». Гоголь. Я знаю. Секс как метафора власти	
68	2015	http://kolonna.mitin.com/?page=books&id=238	PETROLIO	Владимир Лукьянчук. Вокруг «Нефти»	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Сергей Уханов. Последние времена	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Александр Маркин. Wankdorf	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Катарина Венцль. Дневник для Волчека	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Александр Ильянен. Мимоза и баобаб	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Slava Mogutin. $atan Youth	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Альфред Честер. В замочную скважину. Сафари, перевод В. Нугатова	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Пол Боулз. Дни, перевод В. Нугатова	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Саймон Бишофф. Разговоры с Полом Боулзом, перевод Д. Волчека	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Мохаммед Мрабет. M'Гашиш, перев. В. Нугатова	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Маргерит Дюрас. Шлюха с Нормандского берега. Болезнь смерти. Я смотрю на вас, перевод и предисловие А. Воинова	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Иван Овчинников. Август и немного сентября, публикация и предисловие И. Ахметьева	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Теодор Лессинг. Цветы и животные, перевод и предисловие А. Маркина	
69	2016	http://kolonna.mitin.com/?page=books&id=254		Жорж Батай. Язык цветов, перевод И. Мельниковой	
70	2018	http://kolonna.mitin.com/?page=books&id=269	НОВОЕ	Артур Аристакисян. Ашот	
70	2018	http://kolonna.mitin.com/?page=books&id=269	НОВОЕ	Лида Юсупова. Победы в Великой Отечественной войне. Кровоизлияния крови. Холодный канал	
70	2018	http://kolonna.mitin.com/?page=books&id=269	НОВОЕ	Андрей Чернов. Шоколад. Судьба изобретателя. Эротическая киберсказка. Вампиры сознания. Радиодонесение.	
70	2018	http://kolonna.mitin.com/?page=books&id=269	НОВОЕ	Павел Пепперштейн. Всё	
70	2018	http://kolonna.mitin.com/?page=books&id=269	НОВОЕ	Кирилл Куталов. Обол	
70	2018	http://kolonna.mitin.com/?page=books&id=269	НОВОЕ	Павел Никулин. Мент	
70	2018	http://kolonna.mitin.com/?page=books&id=269	ДОСЬЕ	Алина Попова. «Кто знает Франсуа Ожьераса? Никто...»	
70	2018	http://kolonna.mitin.com/?page=books&id=269	ДОСЬЕ	Франсуа Ожьерас. Узник своих грез. Свадьба с Западом (перевод В. Нугатова). Варвары Запада (перевод Э. Войцеховской) . Письма Ж. Буайе, Г. Миллеру, М. Юрсенар, в издательство «Минюи», Жоэлю Пиктону, Гастону Криэлю, Этьемблю, Пьеру-Шарлю Нивьеру (перевод Е. Березиной)	
70	2018	http://kolonna.mitin.com/?page=books&id=269	ДОСЬЕ	Франсуа Ожьерас и Поль Плясе. Фантастическая охота (перевод Э. Войцеховской)	
70	2018	http://kolonna.mitin.com/?page=books&id=269	ДОКУМЕНТЫ	Аркадий Драгомощенко. Письма (публикация З. Драгомощенко)	
70	2018	http://kolonna.mitin.com/?page=books&id=269	ДОКУМЕНТЫ	Маруся Климова. Русские ночи	
70	2018	http://kolonna.mitin.com/?page=books&id=269	ДОКУМЕНТЫ	Павел Черноморский. Письма Соне Лурье	
70	2018	http://kolonna.mitin.com/?page=books&id=269	ДОКУМЕНТЫ	Александр Маркин. Из дневника	
71	2020	http://kolonna.mitin.com/?page=books&id=295	НОВЫЙ ТЕАТР	Виктор Лисин. Мы живем в поселке	
71	2020	http://kolonna.mitin.com/?page=books&id=295	НОВЫЙ ТЕАТР	Сергей Уханов. Семейный ужас	
71	2020	http://kolonna.mitin.com/?page=books&id=295	НОВЫЙ ТЕАТР	Бронеполк Шумный. Громы и глумы	
71	2020	http://kolonna.mitin.com/?page=books&id=295	НОВЫЙ ТЕАТР	Валерий Печейкин. Страшное слово	
71	2020	http://kolonna.mitin.com/?page=books&id=295	НОВЫЙ ТЕАТР	Лида Юсупова. Следы крови на ее бюстгальтере	
71	2020	http://kolonna.mitin.com/?page=books&id=295	НОВЫЙ ТЕАТР	Юля Кисина. Из книги «Чудеса истребления»	
71	2020	http://kolonna.mitin.com/?page=books&id=295	НОВЫЙ ТЕАТР	Гарик Осипов. Рука. Слова на салфетке. Собака Коломбо. О браках небесных. Одиночество. Чук и Гек. Четвертый. Суфлер	
71	2020	http://kolonna.mitin.com/?page=books&id=295	СТАРЫЙ ТЕАТР	Герард Реве. Комиссар Феннеди, предисловие Клауса Бекмана и Мии Мейер, перевод Ольги Гришиной	
71	2020	http://kolonna.mitin.com/?page=books&id=295	КОЛЛЕКЦИЯ	Джон Григсби Гайгер. Жизнь Брайона Гайсина, перевод Дмитрия Волчека	
